Sensor_30_Humidity	1522983760	25.9
Sensor_30_AirPressure	1522983760	101070
Sensor_23_Temperature	1522983760	20.4
Sensor_23_Humidity	1522983760	28.6
Sensor_23_AirPressure	1522983760	101180
Sensor_25_Humidity	1522983760	33.4
Sensor_25_AirPressure	1522983760	101010
Sensor_5_Temperature	1522983760	29.7
Sensor_5_Humidity	1522983760	16.3
Sensor_5_AirPressure	1522983760	101240
Sensor_33_AirPressure	1522983770	101200
Sensor_56_Temperature	1522983770	18.6
Sensor_56_Humidity	1522983770	30.9
Sensor_36_Humidity	1522983770	34.0
Sensor_36_AirPressure	1522983770	101030
Sensor_15_Humidity	1522983770	15.1
Sensor_15_AirPressure	1522983770	101180
Sensor_45_Humidity	1522983770	19.5
Sensor_45_AirPressure	1522983770	101250
Sensor_6_Temperature	1522983770	32.4
Sensor_6_AirPressure	1522983770	101220
Sensor_54_Temperature	1522983770	20.1
Sensor_54_AirPressure	1522983770	96220
Sensor_21_Temperature	1522983770	27.2
Sensor_21_Humidity	1522983770	19.1
Sensor_21_AirPressure	1522983770	101160
Sensor_19_AirPressure	1522983770	100950
Sensor_27_Temperature	1522983770	20.3
Sensor_27_Humidity	1522983770	28.7
Sensor_27_AirPressure	1522983770	101150
Sensor_4_Temperature	1522983770	24.5
Sensor_4_Humidity	1522983770	22.7
Sensor_4_AirPressure	1522983770	101030
Sensor_37_Temperature	1522983770	30.5
Sensor_37_Humidity	1522983770	16.1
Sensor_32_Temperature	1522983770	19.8
Sensor_32_Humidity	1522983770	29.4
Sensor_32_AirPressure	1522983770	101090
Sensor_7_Temperature	1522983770	25.7
Sensor_44_Temperature	1522983770	31.4
Sensor_44_Humidity	1522983770	15.3
Sensor_44_AirPressure	1522983770	101170
Sensor_55_AirPressure	1522983770	101050
Sensor_28_AirPressure	1522983770	99940
Sensor_47_Temperature	1522983770	17.8
Sensor_47_AirPressure	1522983770	101190
Sensor_26_Humidity	1522983770	36.0
Sensor_26_AirPressure	1522983770	101130
Sensor_26_Voltage	1522983770	2.98
Sensor_49_Temperature	1522983770	31.9
Sensor_49_Humidity	1522983770	14.5
Sensor_49_Voltage	1522983770	3.02
Sensor_35_Temperature	1522983770	21.0
Sensor_35_Humidity	1522983770	28.4
Sensor_35_AirPressure	1522983770	101150
Sensor_48_Temperature	1522983770	21.2
Sensor_34_Humidity	1522983770	35.1
Sensor_34_AirPressure	1522983770	100980
Sensor_50_Temperature	1522983770	22.2
Sensor_50_Humidity	1522983770	26.2
Sensor_50_AirPressure	1522983770	101210
Sensor_11_Humidity	1522983770	15.5
Sensor_11_AirPressure	1522983770	101070
Sensor_53_Temperature	1522983770	18.0
Sensor_53_Humidity	1522983770	31.8
Sensor_53_AirPressure	1522983770	101010
Sensor_57_Temperature	1522983770	31.1
Sensor_57_Humidity	1522983770	19.5
Sensor_57_AirPressure	1522983770	101130
Sensor_51_AirPressure	1522983770	101050
Sensor_29_Temperature	1522983770	24.6
Sensor_41_Temperature	1522983770	18.3
Sensor_41_Humidity	1522983770	32.0
Sensor_41_AirPressure	1522983770	101050
Sensor_12_Humidity	1522983770	35.2
Sensor_12_AirPressure	1522983770	101260
Sensor_1_Temperature	1522983780	28.2
Sensor_1_Humidity	1522983780	18.0
Sensor_1_AirPressure	1522983780	101150
Sensor_43_Temperature	1522983780	24.9
Sensor_43_Humidity	1522983780	22.4
Sensor_43_AirPressure	1522983780	101070
Sensor_13_AirPressure	1522983780	101120
Sensor_20_Humidity	1522983780	12.5
Sensor_20_AirPressure	1522983780	99500
Sensor_18_Temperature	1522983780	20.7
Sensor_18_Humidity	1522983780	28.0
Sensor_18_AirPressure	1522983780	101280
Sensor_10_Temperature	1522983780	19.0
Sensor_10_Humidity	1522983780	30.8
Sensor_10_AirPressure	1522983780	101020
Sensor_17_Temperature	1522983780	29.5
Sensor_9_Temperature	1522983780	33.4
Sensor_9_AirPressure	1522983780	101220
Sensor_16_AirPressure	1522983780	101120
Sensor_40_Humidity	1522983780	27.8
Sensor_38_Humidity	1522983780	31.3
Sensor_38_AirPressure	1522983780	101130
Sensor_22_Temperature	1522983780	20.0
Sensor_22_Humidity	1522983780	29.5
Sensor_22_AirPressure	1522983780	101090
Sensor_24_AirPressure	1522983780	101190
Sensor_52_Humidity	1522983780	16.7
Sensor_52_AirPressure	1522983780	100500
Sensor_42_AirPressure	1522983780	101220
Sensor_39_AirPressure	1522983780	101090
Sensor_31_Temperature	1522983780	24.6
Sensor_2_Humidity	1522983780	33.7
Sensor_46_Temperature	1522983780	19.1
Sensor_46_Humidity	1522983780	30.2
Sensor_46_AirPressure	1522983780	101120
Sensor_8_AirPressure	1522983780	101050
Sensor_58_Temperature	1522983780	31.5
Sensor_58_Humidity	1522983780	14.6
Sensor_30_AirPressure	1522983780	101080
Sensor_23_Temperature	1522983780	19.9
Sensor_23_Humidity	1522983780	29.4
Sensor_23_AirPressure	1522983780	101210
Sensor_25_Humidity	1522983780	33.5
Sensor_25_AirPressure	1522983780	101040
Sensor_5_AirPressure	1522983780	101230
Sensor_33_AirPressure	1522983790	101190
Sensor_56_Temperature	1522983790	17.7
Sensor_56_Humidity	1522983790	32.6
Sensor_36_Temperature	1522983790	17.6
Sensor_36_Humidity	1522983790	33.8
Sensor_36_AirPressure	1522983790	101020
Sensor_15_Temperature	1522983790	31.0
Sensor_15_Humidity	1522983790	15.3
Sensor_15_AirPressure	1522983790	101200
Sensor_45_Temperature	1522983790	27.0
Sensor_45_Humidity	1522983790	19.6
Sensor_45_AirPressure	1522983790	101260
Sensor_6_Temperature	1522983790	32.5
Sensor_6_Humidity	1522983790	14.4
Sensor_54_Humidity	1522983790	27.8
Sensor_54_AirPressure	1522983790	96200
Sensor_21_Humidity	1522983790	19.0
Sensor_21_AirPressure	1522983790	101150
Sensor_19_Temperature	1522983790	17.7
Sensor_19_Humidity	1522983790	34.2
Sensor_27_Temperature	1522983790	19.9
Sensor_27_Humidity	1522983790	29.3
Sensor_27_AirPressure	1522983790	101170
Sensor_4_AirPressure	1522983790	101050
Sensor_37_AirPressure	1522983790	101140
Sensor_32_Temperature	1522983790	18.9
Sensor_32_Humidity	1522983790	31.1
Sensor_32_AirPressure	1522983790	101130
Sensor_7_Humidity	1522983790	21.0
Sensor_7_AirPressure	1522983790	101010
Sensor_44_Humidity	1522983790	15.2
Sensor_44_AirPressure	1522983790	101180
Sensor_55_Temperature	1522983790	29.7
Sensor_55_Humidity	1522983790	16.1
Sensor_55_AirPressure	1522983790	101030
Sensor_28_Humidity	1522983790	19.5
Sensor_28_AirPressure	1522983790	99960
Sensor_47_Humidity	1522983790	33.2
Sensor_26_Humidity	1522983790	35.9
Sensor_26_Voltage	1522983790	3.02
Sensor_14_Humidity	1522983790	35.5
Sensor_3_Humidity	1522983790	35.2
Sensor_49_Temperature	1522983790	31.8
Sensor_49_AirPressure	1522983790	101080
Sensor_49_Voltage	1522983790	3.07
Sensor_35_Temperature	1522983790	20.8
Sensor_35_AirPressure	1522983790	101130
Sensor_48_AirPressure	1522983790	101040
Sensor_34_Humidity	1522983790	35.2
Sensor_34_AirPressure	1522983790	101030
Sensor_50_Temperature	1522983790	22.1
Sensor_50_Humidity	1522983790	26.3
Sensor_50_AirPressure	1522983790	101220
Sensor_11_Humidity	1522983790	15.6
Sensor_11_AirPressure	1522983790	101100
Sensor_53_Temperature	1522983790	16.8
Sensor_53_Humidity	1522983790	33.9
Sensor_53_AirPressure	1522983790	101020
Sensor_57_Temperature	1522983790	31.0
Sensor_57_Humidity	1522983790	19.4
Sensor_51_Humidity	1522983790	20.8
Sensor_51_AirPressure	1522983790	101060
Sensor_29_Humidity	1522983790	22.7
Sensor_29_AirPressure	1522983790	101060
Sensor_41_Temperature	1522983790	17.3
Sensor_41_Humidity	1522983790	34.1
Sensor_41_AirPressure	1522983790	101070
Sensor_12_AirPressure	1522983790	101240
Sensor_43_Temperature	1522983800	24.8
Sensor_43_AirPressure	1522983800	101040
Sensor_13_Humidity	1522983800	31.6
Sensor_13_AirPressure	1522983800	101100
Sensor_20_Temperature	1522983800	34.7
Sensor_20_Humidity	1522983800	12.4
Sensor_20_AirPressure	1522983800	99470
Sensor_18_Temperature	1522983800	20.4
Sensor_18_Humidity	1522983800	28.2
Sensor_18_AirPressure	1522983800	101290
Sensor_10_Temperature	1522983800	18.0
Sensor_10_Humidity	1522983800	32.6
Sensor_17_Temperature	1522983800	29.4
Sensor_17_Humidity	1522983800	16.8
Sensor_17_AirPressure	1522983800	101220
