Sensor_50_AirPressure	1522987180	101150
Sensor_9_AirPressure	1522987180	101150
Sensor_49_Humidity	1522987180	15.2
Sensor_3_Temperature	1522987180	17.0
Sensor_47_Temperature	1522987180	18.0
Sensor_21_Humidity	1522987180	18.5
Sensor_22_Temperature	1522987180	20.1
Sensor_42_Humidity	1522987180	20.1
Sensor_50_Humidity	1522987180	26.3
Sensor_49_Voltage	1522987180	3.02
Sensor_49_Temperature	1522987180	31.1
Sensor_47_Humidity	1522987180	32.9
Sensor_3_Humidity	1522987180	34.6
Sensor_8_Humidity	1522987180	34.7
Sensor_28_AirPressure	1522987190	100020
Sensor_19_AirPressure	1522987190	100900
Sensor_7_AirPressure	1522987190	100930
Sensor_53_AirPressure	1522987190	100940
Sensor_34_AirPressure	1522987190	100950
Sensor_36_AirPressure	1522987190	100970
Sensor_55_AirPressure	1522987190	100970
Sensor_25_AirPressure	1522987190	100980
Sensor_4_AirPressure	1522987190	100980
Sensor_29_AirPressure	1522987190	101010
Sensor_41_AirPressure	1522987190	101010
Sensor_32_AirPressure	1522987190	101030
Sensor_51_AirPressure	1522987190	101030
Sensor_56_AirPressure	1522987190	101030
Sensor_11_AirPressure	1522987190	101050
Sensor_30_AirPressure	1522987190	101050
Sensor_38_AirPressure	1522987190	101060
Sensor_14_AirPressure	1522987190	101070
Sensor_35_AirPressure	1522987190	101070
Sensor_13_AirPressure	1522987190	101080
Sensor_57_AirPressure	1522987190	101090
Sensor_27_AirPressure	1522987190	101100
Sensor_2_AirPressure	1522987190	101100
Sensor_6_AirPressure	1522987190	101160
Sensor_17_AirPressure	1522987190	101170
Sensor_5_AirPressure	1522987190	101190
Sensor_12_AirPressure	1522987190	101200
Sensor_45_AirPressure	1522987190	101210
Sensor_18_AirPressure	1522987190	101220
Sensor_55_Humidity	1522987190	16.0
Sensor_11_Humidity	1522987190	16.3
Sensor_26_Temperature	1522987190	16.7
Sensor_14_Temperature	1522987190	17.2
Sensor_41_Temperature	1522987190	17.7
Sensor_2_Temperature	1522987190	18.0
Sensor_39_Humidity	1522987190	19.0
Sensor_28_Humidity	1522987190	19.3
Sensor_57_Humidity	1522987190	19.8
Sensor_27_Temperature	1522987190	19.9
Sensor_45_Humidity	1522987190	20.4
Sensor_35_Temperature	1522987190	20.5
Sensor_7_Humidity	1522987190	20.5
