Sensor_50_Humidity	1522987180
Sensor_8_AirPressure	1522987180
Sensor_8_Humidity	1522987180
Sensor_9_AirPressure	1522987180
Sensor_11_AirPressure	1522987190
Sensor_11_Humidity	1522987190
Sensor_12_AirPressure	1522987190
Sensor_13_AirPressure	1522987190
Sensor_13_Humidity	1522987190
Sensor_14_AirPressure	1522987190
Sensor_14_Temperature	1522987190
Sensor_17_AirPressure	1522987190
Sensor_17_Temperature	1522987190
Sensor_18_AirPressure	1522987190
Sensor_18_Humidity	1522987190
Sensor_19_AirPressure	1522987190
Sensor_19_Humidity	1522987190
Sensor_25_AirPressure	1522987190
Sensor_26_Humidity	1522987190
Sensor_26_Temperature	1522987190
Sensor_27_AirPressure	1522987190
Sensor_27_Humidity	1522987190
Sensor_27_Temperature	1522987190
Sensor_28_AirPressure	1522987190
Sensor_28_Humidity	1522987190
Sensor_29_AirPressure	1522987190
Sensor_2_AirPressure	1522987190
Sensor_2_Humidity	1522987190
Sensor_2_Temperature	1522987190
Sensor_30_AirPressure	1522987190
Sensor_30_Humidity	1522987190
Sensor_30_Temperature	1522987190
Sensor_32_AirPressure	1522987190
Sensor_34_AirPressure	1522987190
Sensor_35_AirPressure	1522987190
Sensor_35_Humidity	1522987190
Sensor_35_Temperature	1522987190
Sensor_36_AirPressure	1522987190
Sensor_38_AirPressure	1522987190
Sensor_39_Humidity	1522987190
Sensor_40_Humidity	1522987190
Sensor_41_AirPressure	1522987190
Sensor_41_Humidity	1522987190
Sensor_41_Temperature	1522987190
Sensor_45_AirPressure	1522987190
Sensor_45_Humidity	1522987190
Sensor_4_AirPressure	1522987190
Sensor_4_Humidity	1522987190
Sensor_51_AirPressure	1522987190
Sensor_51_Humidity	1522987190
Sensor_51_Temperature	1522987190
Sensor_53_AirPressure	1522987190
Sensor_53_Humidity	1522987190
Sensor_54_AirPressure	1522987190
Sensor_55_AirPressure	1522987190
Sensor_55_Humidity	1522987190
Sensor_55_Temperature	1522987190
Sensor_56_AirPressure	1522987190
Sensor_56_Humidity	1522987190
Sensor_57_AirPressure	1522987190
Sensor_57_Humidity	1522987190
Sensor_57_Temperature	1522987190
Sensor_5_AirPressure	1522987190
Sensor_6_AirPressure	1522987190
Sensor_7_AirPressure	1522987190
Sensor_7_Humidity	1522987190
Sensor_10_AirPressure	1522987200
Sensor_10_Humidity	1522987200
Sensor_10_Temperature	1522987200
Sensor_16_AirPressure	1522987200
Sensor_16_Humidity	1522987200
Sensor_20_AirPressure	1522987200
Sensor_20_Humidity	1522987200
Sensor_20_Temperature	1522987200
Sensor_22_AirPressure	1522987200
Sensor_23_Humidity	1522987200
Sensor_23_Temperature	1522987200
Sensor_24_AirPressure	1522987200
Sensor_24_Humidity	1522987200
Sensor_24_Temperature	1522987200
Sensor_42_AirPressure	1522987200
Sensor_46_AirPressure	1522987200
Sensor_46_Humidity	1522987200
Sensor_46_Temperature	1522987200
Sensor_52_AirPressure	1522987200
Sensor_52_Temperature	1522987200
Sensor_58_AirPressure	1522987200
Sensor_58_Humidity	1522987200
Sensor_58_Temperature	1522987200
