Sensor_8_Humidity	1522986510
Sensor_8_AirPressure	1522986510
Sensor_53_Temperature	1522986510
Sensor_53_Humidity	1522986510
Sensor_53_AirPressure	1522986510
Sensor_57_Temperature	1522986510
Sensor_57_Humidity	1522986510
Sensor_57_AirPressure	1522986510
Sensor_51_Humidity	1522986510
Sensor_51_AirPressure	1522986510
Sensor_12_Humidity	1522986510
Sensor_1_Temperature	1522986520
Sensor_1_Humidity	1522986520
Sensor_1_AirPressure	1522986520
Sensor_56_Temperature	1522986520
Sensor_56_Humidity	1522986520
Sensor_13_AirPressure	1522986520
Sensor_20_AirPressure	1522986520
Sensor_18_Temperature	1522986520
Sensor_18_Humidity	1522986520
Sensor_18_AirPressure	1522986520
Sensor_10_Humidity	1522986520
Sensor_10_AirPressure	1522986520
Sensor_19_Humidity	1522986520
Sensor_19_AirPressure	1522986520
Sensor_17_Temperature	1522986520
Sensor_17_Humidity	1522986520
Sensor_16_Humidity	1522986520
Sensor_16_AirPressure	1522986520
Sensor_40_AirPressure	1522986520
Sensor_38_Temperature	1522986520
Sensor_22_Temperature	1522986520
Sensor_22_AirPressure	1522986520
Sensor_24_AirPressure	1522986520
Sensor_52_Humidity	1522986520
Sensor_52_AirPressure	1522986520
Sensor_42_AirPressure	1522986520
Sensor_39_Humidity	1522986520
Sensor_39_AirPressure	1522986520
Sensor_26_Temperature	1522986520
Sensor_31_AirPressure	1522986520
Sensor_2_AirPressure	1522986520
Sensor_46_Temperature	1522986520
Sensor_46_Humidity	1522986520
Sensor_46_AirPressure	1522986520
Sensor_58_Temperature	1522986520
Sensor_58_AirPressure	1522986520
Sensor_30_Temperature	1522986520
Sensor_30_Humidity	1522986520
Sensor_30_AirPressure	1522986520
Sensor_23_Temperature	1522986520
Sensor_23_Humidity	1522986520
Sensor_23_AirPressure	1522986520
Sensor_23_Voltage	1522986520
Sensor_25_Humidity	1522986520
Sensor_25_AirPressure	1522986520
Sensor_5_Temperature	1522986520
Sensor_41_Temperature	1522986520
Sensor_41_Humidity	1522986520
Sensor_41_AirPressure	1522986520
Sensor_33_AirPressure	1522986530
Sensor_36_Temperature	1522986530
Sensor_36_Humidity	1522986530
Sensor_43_Temperature	1522986530
Sensor_43_AirPressure	1522986530
Sensor_15_Temperature	1522986530
Sensor_15_Humidity	1522986530
Sensor_45_Humidity	1522986530
Sensor_45_AirPressure	1522986530
Sensor_6_Temperature	1522986530
Sensor_6_Humidity	1522986530
Sensor_6_AirPressure	1522986530
Sensor_54_AirPressure	1522986530
Sensor_21_Humidity	1522986530
Sensor_21_AirPressure	1522986530
Sensor_27_Temperature	1522986530
Sensor_27_Humidity	1522986530
Sensor_27_AirPressure	1522986530
Sensor_4_Temperature	1522986530
Sensor_4_Humidity	1522986530
Sensor_4_AirPressure	1522986530
